Benchmark,Reclamation Scheme,Operation,Memory Before (KB),Memory After (KB),Memory Free Change (KB)
atomic_queue,hazard_pointer,enqueue,9599844352 KB,9600262144 KB,417792 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600393216 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600393216 KB,9600827392 KB,434176 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600827392 KB,9600827392 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601261568 KB,9601261568 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601257472 KB,9601257472 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601257472 KB,9601257472 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601257472 KB,9601257472 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601257472 KB,9601257472 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601257472 KB,9601691648 KB,434176 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601691648 KB,9601691648 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602121728 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602121728 KB,9602555904 KB,434176 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602555904 KB,9602555904 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602990080 KB,9602990080 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9602990080 KB,9603010560 KB,20480 KB
atomic_queue,hazard_pointer,enqueue,9603010560 KB,9603010560 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9603010560 KB,9603010560 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9603010560 KB,9603010560 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9603084288 KB,9603084288 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597206528 KB,9597325312 KB,118784 KB
atomic_queue,hazard_pointer,enqueue,9597325312 KB,9597325312 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597325312 KB,9597341696 KB,16384 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597341696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597341696 KB,9597362176 KB,20480 KB
atomic_queue,hazard_pointer,enqueue,9597394944 KB,9597829120 KB,434176 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597829120 KB,9597829120 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597931520 KB,9597931520 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597931520 KB,9597931520 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597931520 KB,9597931520 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9597931520 KB,9598017536 KB,86016 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598332928 KB,9598332928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598763008 KB,9598783488 KB,20480 KB
atomic_queue,hazard_pointer,enqueue,9598783488 KB,9598783488 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598783488 KB,9598783488 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598783488 KB,9598783488 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9598844928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9598844928 KB,9599279104 KB,434176 KB
atomic_queue,hazard_pointer,enqueue,9599279104 KB,9599279104 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599279104 KB,9599315968 KB,36864 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599315968 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599315968 KB,9599348736 KB,32768 KB
atomic_queue,hazard_pointer,enqueue,9599348736 KB,9599348736 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599348736 KB,9599348736 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599348736 KB,9599348736 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599496192 KB,9599496192 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599496192 KB,9599496192 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599496192 KB,9599496192 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599496192 KB,9599496192 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599930368 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599930368 KB,9599950848 KB,20480 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9599950848 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9599950848 KB,9600380928 KB,430080 KB
atomic_queue,hazard_pointer,enqueue,9600380928 KB,9600380928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600380928 KB,9600380928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600380928 KB,9600380928 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600380928 KB,9600421888 KB,40960 KB
atomic_queue,hazard_pointer,enqueue,9600421888 KB,9600421888 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600421888 KB,9600421888 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600421888 KB,9600512000 KB,90112 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600512000 KB,9600512000 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600946176 KB,9600946176 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600995328 KB,9600995328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600995328 KB,9600995328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600995328 KB,9600995328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9600995328 KB,9601081344 KB,86016 KB
atomic_queue,hazard_pointer,enqueue,9601081344 KB,9601081344 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601081344 KB,9601081344 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601081344 KB,9601081344 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601081344 KB,9601081344 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601081344 KB,9601507328 KB,425984 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601507328 KB,9601507328 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601519616 KB,9601519616 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,enqueue,9601949696 KB,9601949696 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613676544 KB,9613676544 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613676544 KB,9613676544 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613676544 KB,9614106624 KB,430080 KB
atomic_queue,hazard_pointer,dequeue,9613897728 KB,9613897728 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613897728 KB,9613897728 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613897728 KB,9613897728 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613897728 KB,9613897728 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9613897728 KB,9613897728 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614372864 KB,9614467072 KB,94208 KB
atomic_queue,hazard_pointer,dequeue,9614467072 KB,9614467072 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614467072 KB,9614467072 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614467072 KB,9614467072 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614467072 KB,9614397440 KB,-69632 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614397440 KB,9614397440 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614827520 KB,9614757888 KB,-69632 KB
atomic_queue,hazard_pointer,dequeue,9614757888 KB,9614757888 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614757888 KB,9614757888 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614757888 KB,9614688256 KB,-69632 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9614688256 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614688256 KB,9615118336 KB,430080 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614839808 KB,9614839808 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614835712 KB,9614835712 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615265792 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615265792 KB,9615691776 KB,425984 KB
atomic_queue,hazard_pointer,dequeue,9615622144 KB,9615622144 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9615622144 KB,9615622144 KB,0 KB
atomic_queue,hazard_pointer,dequeue,9614336000 KB,9610825728 KB,-3510272 KB
atomic_queue,hazard_pointer,dequeue,9607802880 KB,9607774208 KB,-28672 KB
