Benchmark,Reclamation Scheme,Operation,Memory Before (KB),Memory After (KB),Memory Free Change (KB)
lockfree_queue,ref_counting,dequeue,2758455296 KB,2758184960 KB,-270336 KB
lockfree_queue,ref_counting,dequeue,2756530176 KB,2756403200 KB,-126976 KB
lockfree_queue,ref_counting,dequeue,2756317184 KB,2756071424 KB,-245760 KB
lockfree_queue,ref_counting,dequeue,2755854336 KB,2754371584 KB,-1482752 KB
lockfree_queue,ref_counting,dequeue,2754252800 KB,2754101248 KB,-151552 KB
lockfree_queue,ref_counting,dequeue,2753658880 KB,2753699840 KB,40960 KB
lockfree_queue,ref_counting,dequeue,2752655360 KB,2752749568 KB,94208 KB
lockfree_queue,ref_counting,dequeue,2752368640 KB,2751569920 KB,-798720 KB
lockfree_queue,ref_counting,dequeue,2747531264 KB,2746155008 KB,-1376256 KB
lockfree_queue,ref_counting,dequeue,2746368000 KB,2746511360 KB,143360 KB
lockfree_queue,ref_counting,dequeue,2746601472 KB,2746769408 KB,167936 KB
lockfree_queue,ref_counting,dequeue,2746937344 KB,2747064320 KB,126976 KB
lockfree_queue,ref_counting,dequeue,2747101184 KB,2747256832 KB,155648 KB
lockfree_queue,ref_counting,dequeue,2747432960 KB,2747555840 KB,122880 KB
lockfree_queue,ref_counting,dequeue,2747768832 KB,2747916288 KB,147456 KB
lockfree_queue,ref_counting,dequeue,2748039168 KB,2748084224 KB,45056 KB
lockfree_queue,ref_counting,dequeue,2748203008 KB,2748329984 KB,126976 KB
lockfree_queue,ref_counting,dequeue,2748321792 KB,2748583936 KB,262144 KB
lockfree_queue,ref_counting,dequeue,2748604416 KB,2748907520 KB,303104 KB
lockfree_queue,ref_counting,dequeue,2749022208 KB,2749100032 KB,77824 KB
lockfree_queue,ref_counting,dequeue,2749161472 KB,2749243392 KB,81920 KB
lockfree_queue,ref_counting,dequeue,2749382656 KB,2749337600 KB,-45056 KB
lockfree_queue,ref_counting,dequeue,2749337600 KB,2749337600 KB,0 KB
lockfree_queue,ref_counting,dequeue,2749325312 KB,2749358080 KB,32768 KB
lockfree_queue,ref_counting,dequeue,2749382656 KB,2749464576 KB,81920 KB
lockfree_queue,ref_counting,dequeue,2749431808 KB,2749431808 KB,0 KB
lockfree_queue,ref_counting,dequeue,2749526016 KB,2749657088 KB,131072 KB
lockfree_queue,ref_counting,dequeue,2749972480 KB,2749255680 KB,-716800 KB
lockfree_queue,ref_counting,dequeue,2749362176 KB,2747981824 KB,-1380352 KB
lockfree_queue,ref_counting,dequeue,2744864768 KB,2744922112 KB,57344 KB
lockfree_queue,ref_counting,dequeue,2742931456 KB,2742870016 KB,-61440 KB
lockfree_queue,ref_counting,dequeue,2743287808 KB,2743451648 KB,163840 KB
lockfree_queue,ref_counting,dequeue,2743123968 KB,2740649984 KB,-2473984 KB
lockfree_queue,ref_counting,dequeue,2740461568 KB,2740158464 KB,-303104 KB
lockfree_queue,ref_counting,dequeue,2739548160 KB,2737078272 KB,-2469888 KB
lockfree_queue,ref_counting,dequeue,2736263168 KB,2736390144 KB,126976 KB
lockfree_queue,ref_counting,dequeue,2736070656 KB,2735947776 KB,-122880 KB
lockfree_queue,ref_counting,dequeue,2736234496 KB,2735751168 KB,-483328 KB
lockfree_queue,ref_counting,dequeue,2735767552 KB,2735751168 KB,-16384 KB
lockfree_queue,ref_counting,dequeue,2735747072 KB,2735812608 KB,65536 KB
lockfree_queue,ref_counting,dequeue,2735894528 KB,2736013312 KB,118784 KB
lockfree_queue,ref_counting,dequeue,2736050176 KB,2735951872 KB,-98304 KB
lockfree_queue,ref_counting,dequeue,2736013312 KB,2736128000 KB,114688 KB
lockfree_queue,ref_counting,dequeue,2736238592 KB,2736349184 KB,110592 KB
lockfree_queue,ref_counting,dequeue,2736345088 KB,2736361472 KB,16384 KB
lockfree_queue,ref_counting,dequeue,2736222208 KB,2736062464 KB,-159744 KB
lockfree_queue,ref_counting,dequeue,2736062464 KB,2736062464 KB,0 KB
lockfree_queue,ref_counting,dequeue,2736062464 KB,2735435776 KB,-626688 KB
lockfree_queue,ref_counting,dequeue,2735366144 KB,2735366144 KB,0 KB
lockfree_queue,ref_counting,dequeue,2735366144 KB,2735374336 KB,8192 KB
lockfree_queue,ref_counting,dequeue,2735304704 KB,2735370240 KB,65536 KB
lockfree_queue,ref_counting,dequeue,2735497216 KB,2735386624 KB,-110592 KB
lockfree_queue,ref_counting,dequeue,2735300608 KB,2734608384 KB,-692224 KB
lockfree_queue,ref_counting,dequeue,2734817280 KB,2734845952 KB,28672 KB
lockfree_queue,ref_counting,dequeue,2734116864 KB,2732924928 KB,-1191936 KB
lockfree_queue,ref_counting,dequeue,2732437504 KB,2731802624 KB,-634880 KB
lockfree_queue,ref_counting,dequeue,2731356160 KB,2730156032 KB,-1200128 KB
lockfree_queue,ref_counting,dequeue,2730143744 KB,2730311680 KB,167936 KB
lockfree_queue,ref_counting,dequeue,2730373120 KB,2730508288 KB,135168 KB
lockfree_queue,ref_counting,dequeue,2729033728 KB,2727555072 KB,-1478656 KB
lockfree_queue,ref_counting,dequeue,2727612416 KB,2727309312 KB,-303104 KB
lockfree_queue,ref_counting,dequeue,2724966400 KB,2725023744 KB,57344 KB
lockfree_queue,ref_counting,dequeue,2724999168 KB,2724990976 KB,-8192 KB
lockfree_queue,ref_counting,dequeue,2725171200 KB,2723344384 KB,-1826816 KB
lockfree_queue,ref_counting,dequeue,2722553856 KB,2722750464 KB,196608 KB
lockfree_queue,ref_counting,dequeue,2722627584 KB,2722480128 KB,-147456 KB
lockfree_queue,ref_counting,dequeue,2722480128 KB,2722570240 KB,90112 KB
lockfree_queue,ref_counting,dequeue,2722721792 KB,2722996224 KB,274432 KB
lockfree_queue,ref_counting,dequeue,2723291136 KB,2723184640 KB,-106496 KB
lockfree_queue,ref_counting,dequeue,2723278848 KB,2723328000 KB,49152 KB
lockfree_queue,ref_counting,dequeue,2723315712 KB,2723332096 KB,16384 KB
lockfree_queue,ref_counting,dequeue,2723164160 KB,2723213312 KB,49152 KB
lockfree_queue,ref_counting,dequeue,2723299328 KB,2723373056 KB,73728 KB
lockfree_queue,ref_counting,dequeue,2723405824 KB,2723475456 KB,69632 KB
lockfree_queue,ref_counting,dequeue,2723516416 KB,2723549184 KB,32768 KB
lockfree_queue,ref_counting,dequeue,2723536896 KB,2723590144 KB,53248 KB
lockfree_queue,ref_counting,dequeue,2723565568 KB,2723770368 KB,204800 KB
lockfree_queue,ref_counting,dequeue,2723618816 KB,2723614720 KB,-4096 KB
lockfree_queue,ref_counting,dequeue,2723540992 KB,2723536896 KB,-4096 KB
lockfree_queue,ref_counting,dequeue,2723512320 KB,2723561472 KB,49152 KB
lockfree_queue,ref_counting,dequeue,2723594240 KB,2723704832 KB,110592 KB
lockfree_queue,ref_counting,dequeue,2723889152 KB,2723921920 KB,32768 KB
lockfree_queue,ref_counting,dequeue,2723917824 KB,2723926016 KB,8192 KB
lockfree_queue,ref_counting,dequeue,2723524608 KB,2723262464 KB,-262144 KB
lockfree_queue,ref_counting,dequeue,2723262464 KB,2723262464 KB,0 KB
lockfree_queue,ref_counting,dequeue,2723348480 KB,2722729984 KB,-618496 KB
lockfree_queue,ref_counting,dequeue,2722865152 KB,2723323904 KB,458752 KB
lockfree_queue,ref_counting,dequeue,2722144256 KB,2722467840 KB,323584 KB
lockfree_queue,ref_counting,dequeue,2721984512 KB,2722123776 KB,139264 KB
lockfree_queue,ref_counting,dequeue,2722033664 KB,2721189888 KB,-843776 KB
lockfree_queue,ref_counting,dequeue,2720821248 KB,2719956992 KB,-864256 KB
lockfree_queue,ref_counting,dequeue,2719973376 KB,2719641600 KB,-331776 KB
lockfree_queue,ref_counting,dequeue,2719281152 KB,2718978048 KB,-303104 KB
lockfree_queue,ref_counting,dequeue,2716999680 KB,2716999680 KB,0 KB
lockfree_queue,ref_counting,dequeue,2716999680 KB,2716999680 KB,0 KB
lockfree_queue,ref_counting,dequeue,2716930048 KB,2715484160 KB,-1445888 KB
lockfree_queue,ref_counting,dequeue,2715320320 KB,2714714112 KB,-606208 KB
lockfree_queue,ref_counting,dequeue,2713063424 KB,2713665536 KB,602112 KB
lockfree_queue,ref_counting,dequeue,2712399872 KB,2712076288 KB,-323584 KB
lockfree_queue,ref_counting,dequeue,2711621632 KB,2710564864 KB,-1056768 KB
lockfree_queue,ref_counting,dequeue,2709958656 KB,2709618688 KB,-339968 KB
lockfree_queue,ref_counting,dequeue,2709245952 KB,2709168128 KB,-77824 KB
lockfree_queue,ref_counting,dequeue,2709090304 KB,2708922368 KB,-167936 KB
lockfree_queue,ref_counting,dequeue,2708992000 KB,2709020672 KB,28672 KB
lockfree_queue,ref_counting,dequeue,2709078016 KB,2709401600 KB,323584 KB
lockfree_queue,ref_counting,dequeue,2709364736 KB,2709504000 KB,139264 KB
lockfree_queue,ref_counting,dequeue,2709704704 KB,2709839872 KB,135168 KB
lockfree_queue,ref_counting,dequeue,2710016000 KB,2710179840 KB,163840 KB
lockfree_queue,ref_counting,dequeue,2710298624 KB,2710249472 KB,-49152 KB
lockfree_queue,ref_counting,dequeue,2710454272 KB,2710319104 KB,-135168 KB
lockfree_queue,ref_counting,dequeue,2710114304 KB,2708332544 KB,-1781760 KB
lockfree_queue,ref_counting,dequeue,2706927616 KB,2705928192 KB,-999424 KB
lockfree_queue,ref_counting,dequeue,2705063936 KB,2705174528 KB,110592 KB
lockfree_queue,ref_counting,dequeue,2704986112 KB,2703421440 KB,-1564672 KB
lockfree_queue,ref_counting,dequeue,2703319040 KB,2703421440 KB,102400 KB
lockfree_queue,ref_counting,dequeue,2702995456 KB,2703196160 KB,200704 KB
lockfree_queue,ref_counting,dequeue,2701762560 KB,2701795328 KB,32768 KB
lockfree_queue,ref_counting,dequeue,2701848576 KB,2701729792 KB,-118784 KB
lockfree_queue,ref_counting,dequeue,2700136448 KB,2696863744 KB,-3272704 KB
lockfree_queue,ref_counting,dequeue,2696732672 KB,2696581120 KB,-151552 KB
lockfree_queue,ref_counting,dequeue,2696708096 KB,2696904704 KB,196608 KB
lockfree_queue,ref_counting,dequeue,2696151040 KB,2696200192 KB,49152 KB
lockfree_queue,ref_counting,dequeue,2696232960 KB,2696261632 KB,28672 KB
lockfree_queue,ref_counting,dequeue,2696364032 KB,2696110080 KB,-253952 KB
lockfree_queue,ref_counting,dequeue,2696114176 KB,2696142848 KB,28672 KB
lockfree_queue,ref_counting,dequeue,2696216576 KB,2696118272 KB,-98304 KB
lockfree_queue,ref_counting,dequeue,2696134656 KB,2696126464 KB,-8192 KB
lockfree_queue,ref_counting,dequeue,2696024064 KB,2696208384 KB,184320 KB
lockfree_queue,ref_counting,dequeue,2696306688 KB,2696413184 KB,106496 KB
lockfree_queue,ref_counting,dequeue,2696556544 KB,2696581120 KB,24576 KB
lockfree_queue,ref_counting,dequeue,2696749056 KB,2696814592 KB,65536 KB
lockfree_queue,ref_counting,dequeue,2696982528 KB,2697003008 KB,20480 KB
lockfree_queue,ref_counting,dequeue,2697007104 KB,2697154560 KB,147456 KB
lockfree_queue,ref_counting,dequeue,2696982528 KB,2697211904 KB,229376 KB
lockfree_queue,ref_counting,dequeue,2697293824 KB,2697396224 KB,102400 KB
lockfree_queue,ref_counting,dequeue,2697367552 KB,2697281536 KB,-86016 KB
lockfree_queue,ref_counting,dequeue,2697351168 KB,2697334784 KB,-16384 KB
lockfree_queue,ref_counting,dequeue,2697289728 KB,2696003584 KB,-1286144 KB
lockfree_queue,ref_counting,dequeue,2695229440 KB,2695122944 KB,-106496 KB
lockfree_queue,ref_counting,dequeue,2694868992 KB,2694815744 KB,-53248 KB
lockfree_queue,ref_counting,dequeue,2694635520 KB,2693545984 KB,-1089536 KB
lockfree_queue,ref_counting,dequeue,2693337088 KB,2693361664 KB,24576 KB
lockfree_queue,ref_counting,dequeue,2693136384 KB,2693074944 KB,-61440 KB
lockfree_queue,ref_counting,dequeue,2691928064 KB,2691428352 KB,-499712 KB
lockfree_queue,ref_counting,dequeue,2685313024 KB,2684526592 KB,-786432 KB
lockfree_queue,ref_counting,dequeue,2684968960 KB,2683850752 KB,-1118208 KB
lockfree_queue,ref_counting,dequeue,2683760640 KB,2683764736 KB,4096 KB
lockfree_queue,ref_counting,dequeue,2683805696 KB,2683949056 KB,143360 KB
lockfree_queue,ref_counting,dequeue,2683023360 KB,2682953728 KB,-69632 KB
lockfree_queue,ref_counting,dequeue,2683043840 KB,2683056128 KB,12288 KB
lockfree_queue,ref_counting,dequeue,2683117568 KB,2682662912 KB,-454656 KB
lockfree_queue,ref_counting,dequeue,2682654720 KB,2682736640 KB,81920 KB
lockfree_queue,ref_counting,dequeue,2682634240 KB,2682839040 KB,204800 KB
lockfree_queue,ref_counting,dequeue,2682707968 KB,2682707968 KB,0 KB
lockfree_queue,ref_counting,dequeue,2682667008 KB,2682499072 KB,-167936 KB
lockfree_queue,ref_counting,dequeue,2682847232 KB,2683379712 KB,532480 KB
lockfree_queue,ref_counting,dequeue,2683424768 KB,2683310080 KB,-114688 KB
lockfree_queue,ref_counting,dequeue,2683428864 KB,2683752448 KB,323584 KB
lockfree_queue,ref_counting,dequeue,2683551744 KB,2683555840 KB,4096 KB
lockfree_queue,ref_counting,dequeue,2683592704 KB,2683592704 KB,0 KB
lockfree_queue,ref_counting,dequeue,2683740160 KB,2683781120 KB,40960 KB
lockfree_queue,ref_counting,dequeue,2683772928 KB,2683797504 KB,24576 KB
lockfree_queue,ref_counting,dequeue,2684194816 KB,2683850752 KB,-344064 KB
lockfree_queue,ref_counting,dequeue,2683826176 KB,2683883520 KB,57344 KB
lockfree_queue,ref_counting,dequeue,2683965440 KB,2683916288 KB,-49152 KB
lockfree_queue,ref_counting,dequeue,2683375616 KB,2683265024 KB,-110592 KB
lockfree_queue,ref_counting,dequeue,2683318272 KB,2682621952 KB,-696320 KB
lockfree_queue,ref_counting,dequeue,2682621952 KB,2682621952 KB,0 KB
lockfree_queue,ref_counting,dequeue,2682793984 KB,2683068416 KB,274432 KB
lockfree_queue,ref_counting,dequeue,2699427840 KB,2697887744 KB,-1540096 KB
lockfree_queue,ref_counting,dequeue,2700410880 KB,2704969728 KB,4558848 KB
lockfree_queue,ref_counting,dequeue,2708180992 KB,2712133632 KB,3952640 KB
lockfree_queue,ref_counting,dequeue,2716327936 KB,2716983296 KB,655360 KB
lockfree_queue,ref_counting,dequeue,2720059392 KB,2724253696 KB,4194304 KB
lockfree_queue,ref_counting,dequeue,2724368384 KB,2724368384 KB,0 KB
lockfree_queue,ref_counting,dequeue,2725007360 KB,2727104512 KB,2097152 KB
lockfree_queue,ref_counting,dequeue,2730311680 KB,2730311680 KB,0 KB
lockfree_queue,ref_counting,dequeue,2730311680 KB,2730942464 KB,630784 KB
lockfree_queue,ref_counting,dequeue,2729959424 KB,2729783296 KB,-176128 KB
lockfree_queue,ref_counting,dequeue,2729439232 KB,2729295872 KB,-143360 KB
lockfree_queue,ref_counting,dequeue,2729603072 KB,2728955904 KB,-647168 KB
lockfree_queue,ref_counting,dequeue,2728951808 KB,2728951808 KB,0 KB
lockfree_queue,ref_counting,dequeue,2728951808 KB,2729488384 KB,536576 KB
lockfree_queue,ref_counting,dequeue,2728792064 KB,2728792064 KB,0 KB
lockfree_queue,ref_counting,dequeue,2728792064 KB,2728792064 KB,0 KB
lockfree_queue,ref_counting,dequeue,2729414656 KB,2728906752 KB,-507904 KB
lockfree_queue,ref_counting,dequeue,2728763392 KB,2728755200 KB,-8192 KB
lockfree_queue,ref_counting,dequeue,2728755200 KB,2730848256 KB,2093056 KB
lockfree_queue,ref_counting,dequeue,2730500096 KB,2729811968 KB,-688128 KB
lockfree_queue,ref_counting,dequeue,2725040128 KB,2725040128 KB,0 KB
lockfree_queue,ref_counting,dequeue,2725924864 KB,2725924864 KB,0 KB
lockfree_queue,ref_counting,dequeue,2725924864 KB,2725875712 KB,-49152 KB
lockfree_queue,ref_counting,dequeue,2725888000 KB,2726391808 KB,503808 KB
lockfree_queue,ref_counting,dequeue,2726420480 KB,2726400000 KB,-20480 KB
lockfree_queue,ref_counting,dequeue,2726371328 KB,2726371328 KB,0 KB
lockfree_queue,ref_counting,dequeue,2726854656 KB,2726854656 KB,0 KB
lockfree_queue,ref_counting,dequeue,2726854656 KB,2726854656 KB,0 KB
lockfree_queue,ref_counting,dequeue,2726854656 KB,2727464960 KB,610304 KB
lockfree_queue,ref_counting,dequeue,2727464960 KB,2727464960 KB,0 KB
lockfree_queue,ref_counting,dequeue,2727464960 KB,2727464960 KB,0 KB
lockfree_queue,ref_counting,dequeue,2728120320 KB,2728218624 KB,98304 KB
lockfree_queue,ref_counting,dequeue,2728218624 KB,2728218624 KB,0 KB
lockfree_queue,ref_counting,dequeue,2728218624 KB,2728873984 KB,655360 KB
lockfree_queue,ref_counting,dequeue,2728873984 KB,2728873984 KB,0 KB
lockfree_queue,ref_counting,dequeue,2728873984 KB,2728873984 KB,0 KB
lockfree_queue,ref_counting,dequeue,2729504768 KB,2729488384 KB,-16384 KB
lockfree_queue,ref_counting,dequeue,2729488384 KB,2729463808 KB,-24576 KB
lockfree_queue,ref_counting,dequeue,2729439232 KB,2730041344 KB,602112 KB
lockfree_queue,ref_counting,dequeue,2730086400 KB,2730094592 KB,8192 KB
lockfree_queue,ref_counting,dequeue,2730123264 KB,2730205184 KB,81920 KB
lockfree_queue,ref_counting,dequeue,2730754048 KB,2730754048 KB,0 KB
lockfree_queue,ref_counting,dequeue,2730754048 KB,2730749952 KB,-4096 KB
lockfree_queue,ref_counting,dequeue,2730766336 KB,2731376640 KB,610304 KB
lockfree_queue,ref_counting,dequeue,2731376640 KB,2731347968 KB,-28672 KB
lockfree_queue,ref_counting,dequeue,2731421696 KB,2723508224 KB,-7913472 KB
lockfree_queue,ref_counting,dequeue,2723930112 KB,2720927744 KB,-3002368 KB
lockfree_queue,ref_counting,dequeue,2719993856 KB,2719789056 KB,-204800 KB
lockfree_queue,ref_counting,dequeue,2719805440 KB,2716958720 KB,-2846720 KB
lockfree_queue,ref_counting,dequeue,2716393472 KB,2716467200 KB,73728 KB
lockfree_queue,ref_counting,dequeue,2716708864 KB,2715541504 KB,-1167360 KB
lockfree_queue,ref_counting,dequeue,2715590656 KB,2715549696 KB,-40960 KB
lockfree_queue,ref_counting,dequeue,2715648000 KB,2723110912 KB,7462912 KB
lockfree_queue,ref_counting,dequeue,2722758656 KB,2722742272 KB,-16384 KB
lockfree_queue,ref_counting,dequeue,2722881536 KB,2723037184 KB,155648 KB
lockfree_queue,ref_counting,dequeue,2723332096 KB,2723225600 KB,-106496 KB
lockfree_queue,ref_counting,dequeue,2723659776 KB,2723762176 KB,102400 KB
lockfree_queue,ref_counting,dequeue,2723807232 KB,2723840000 KB,32768 KB
lockfree_queue,ref_counting,dequeue,2723856384 KB,2724102144 KB,245760 KB
lockfree_queue,ref_counting,dequeue,2724110336 KB,2724139008 KB,28672 KB
lockfree_queue,ref_counting,dequeue,2724114432 KB,2724130816 KB,16384 KB
lockfree_queue,ref_counting,dequeue,2724286464 KB,2724233216 KB,-53248 KB
lockfree_queue,ref_counting,dequeue,2724311040 KB,2724347904 KB,36864 KB
lockfree_queue,ref_counting,dequeue,2724331520 KB,2724540416 KB,208896 KB
lockfree_queue,ref_counting,dequeue,2724593664 KB,2724663296 KB,69632 KB
lockfree_queue,ref_counting,dequeue,2724757504 KB,2725076992 KB,319488 KB
lockfree_queue,ref_counting,dequeue,2725158912 KB,2725355520 KB,196608 KB
lockfree_queue,ref_counting,dequeue,2725490688 KB,2725515264 KB,24576 KB
lockfree_queue,ref_counting,dequeue,2725539840 KB,2725560320 KB,20480 KB
lockfree_queue,ref_counting,dequeue,2725560320 KB,2725560320 KB,0 KB
lockfree_queue,ref_counting,dequeue,2725502976 KB,2725584896 KB,81920 KB
lockfree_queue,ref_counting,dequeue,2725597184 KB,2725683200 KB,86016 KB
lockfree_queue,ref_counting,dequeue,2725675008 KB,2725736448 KB,61440 KB
lockfree_queue,ref_counting,dequeue,2725928960 KB,2725695488 KB,-233472 KB
lockfree_queue,ref_counting,dequeue,2725703680 KB,2725695488 KB,-8192 KB
lockfree_queue,ref_counting,dequeue,2725695488 KB,2725908480 KB,212992 KB
lockfree_queue,ref_counting,dequeue,2725908480 KB,2725908480 KB,0 KB
lockfree_queue,ref_counting,dequeue,2724061184 KB,2723749888 KB,-311296 KB
lockfree_queue,ref_counting,dequeue,2725056512 KB,2723438592 KB,-1617920 KB
lockfree_queue,ref_counting,dequeue,2723270656 KB,2722992128 KB,-278528 KB
lockfree_queue,ref_counting,dequeue,2722902016 KB,2723434496 KB,532480 KB
lockfree_queue,ref_counting,dequeue,2720854016 KB,2720825344 KB,-28672 KB
lockfree_queue,ref_counting,dequeue,2720690176 KB,2721198080 KB,507904 KB
lockfree_queue,ref_counting,dequeue,2718814208 KB,2718801920 KB,-12288 KB
lockfree_queue,ref_counting,dequeue,2718785536 KB,2718781440 KB,-4096 KB
lockfree_queue,ref_counting,dequeue,2719264768 KB,2717659136 KB,-1605632 KB
lockfree_queue,ref_counting,dequeue,2717548544 KB,2717536256 KB,-12288 KB
lockfree_queue,ref_counting,dequeue,2717913088 KB,2715754496 KB,-2158592 KB
lockfree_queue,ref_counting,dequeue,2715582464 KB,2715381760 KB,-200704 KB
lockfree_queue,ref_counting,dequeue,2715238400 KB,2715709440 KB,471040 KB
lockfree_queue,ref_counting,dequeue,2714521600 KB,2714611712 KB,90112 KB
lockfree_queue,ref_counting,dequeue,2714578944 KB,2714562560 KB,-16384 KB
lockfree_queue,ref_counting,dequeue,2714968064 KB,2714542080 KB,-425984 KB
lockfree_queue,ref_counting,dequeue,2714546176 KB,2714546176 KB,0 KB
lockfree_queue,ref_counting,dequeue,2714546176 KB,2714927104 KB,380928 KB
lockfree_queue,ref_counting,dequeue,2714021888 KB,2714021888 KB,0 KB
lockfree_queue,ref_counting,dequeue,2714021888 KB,2714021888 KB,0 KB
lockfree_queue,ref_counting,dequeue,2714640384 KB,2714157056 KB,-483328 KB
lockfree_queue,ref_counting,dequeue,2714198016 KB,2714198016 KB,0 KB
lockfree_queue,ref_counting,dequeue,2714198016 KB,2714832896 KB,634880 KB
lockfree_queue,ref_counting,dequeue,2714763264 KB,2714763264 KB,0 KB
lockfree_queue,ref_counting,dequeue,2714763264 KB,2714763264 KB,0 KB
lockfree_queue,ref_counting,dequeue,2715279360 KB,2721652736 KB,6373376 KB
lockfree_queue,ref_counting,dequeue,2721652736 KB,2721652736 KB,0 KB
lockfree_queue,ref_counting,dequeue,2721652736 KB,2722308096 KB,655360 KB
lockfree_queue,ref_counting,dequeue,2722308096 KB,2722312192 KB,4096 KB
lockfree_queue,ref_counting,dequeue,2722312192 KB,2722312192 KB,0 KB
lockfree_queue,ref_counting,dequeue,2722959360 KB,2722959360 KB,0 KB
lockfree_queue,ref_counting,dequeue,2722959360 KB,2722959360 KB,0 KB
lockfree_queue,ref_counting,dequeue,2722959360 KB,2723610624 KB,651264 KB
lockfree_queue,ref_counting,dequeue,2723610624 KB,2723610624 KB,0 KB
